11/24/2025 23:25:01 - WARNING - __main__ -   device: cuda:0, n_gpu: 1
11/24/2025 23:25:01 - INFO - __main__ -   {'gpu_id': 0, 'num_workers': 4, 'dataset': 'cifar10', 'arch': 'resnet18', 'epochs': 40, 'batch_size': 128, 'lr': 0.1, 'wdecay': 0.0005, 'nesterov': True, 'out': 'results/bp/13/resnet18-cifar10-bp_poisons.None-epoch40.15.25.35-transfer-full', 'resume': 'clean_models/resnet18-cifar10-200epochs.pth.tar', 'seed': None, 'no_progress': False, 'no_aug': False, 'ap_model': False, 'clean': False, 'poisons_path': '../poisoning-benchmark-master/poison_examples_transfer/bp_poisons/13', 'patch_size': 5, 'trigger_path': None, 'backdoor': False, 'greedy': 'LazyGreedy', 'metric': 'euclidean', 'subset_size': 1.0, 'subset_sampler': 'coreset-pred', 'subset_freq': 10, 'equal_num': False, 'scenario': 'transfer', 'top_frac': 0.1, 'cluster_thresh': 1.0, 'start_epoch': 0, 'drop_after': 1, 'stop_after': 10, 'drop_mile': False, 'world_size': 1, 'n_gpu': 1, 'device': device(type='cuda', index=0), 'steps': [15, 25, 35]}
11/24/2025 23:25:02 - INFO - __main__ -   25 poisons in this trial.
11/24/2025 23:25:02 - INFO - __main__ -   Total params: 11.17M
11/24/2025 23:25:03 - INFO - __main__ -   Target class 6; Poisoned label: 9
11/24/2025 23:25:03 - INFO - __main__ -   ==> Resuming from checkpoint..
11/24/2025 23:25:03 - INFO - __main__ -   ==> Freezing the feature representation..
11/24/2025 23:25:03 - INFO - __main__ -   ==> Reinitializing the classifier..
11/24/2025 23:25:03 - INFO - __main__ -   ***** Running training *****
11/24/2025 23:25:03 - INFO - __main__ -     Num Epochs = 40
11/24/2025 23:25:03 - INFO - __main__ -     Batch size per GPU = 128
11/24/2025 23:25:03 - INFO - __main__ -     Total train batch size = 128
11/24/2025 23:25:03 - INFO - __main__ -   ***** Epoch 0 *****
11/24/2025 23:25:15 - INFO - __main__ -   top-1 acc: 94.66
11/24/2025 23:25:15 - INFO - __main__ -   top-5 acc: 99.85
11/24/2025 23:25:15 - INFO - __main__ -   Best top-1 acc: 94.66
11/24/2025 23:25:15 - INFO - __main__ -   Mean top-1 acc: 94.66
11/24/2025 23:25:15 - INFO - __main__ -   Target acc: True
11/24/2025 23:25:15 - INFO - __main__ -   Poison acc: False

11/24/2025 23:25:15 - INFO - __main__ -   ***** Epoch 1 *****
11/24/2025 23:25:26 - INFO - __main__ -   top-1 acc: 94.59
11/24/2025 23:25:26 - INFO - __main__ -   top-5 acc: 99.81
11/24/2025 23:25:26 - INFO - __main__ -   Best top-1 acc: 94.66
11/24/2025 23:25:26 - INFO - __main__ -   Mean top-1 acc: 94.62
11/24/2025 23:25:26 - INFO - __main__ -   Target acc: True
11/24/2025 23:25:26 - INFO - __main__ -   Poison acc: False

11/24/2025 23:25:26 - INFO - __main__ -   ***** Epoch 2 *****
11/24/2025 23:25:38 - INFO - __main__ -   top-1 acc: 94.70
11/24/2025 23:25:38 - INFO - __main__ -   top-5 acc: 99.81
11/24/2025 23:25:38 - INFO - __main__ -   Best top-1 acc: 94.70
11/24/2025 23:25:38 - INFO - __main__ -   Mean top-1 acc: 94.65
11/24/2025 23:25:38 - INFO - __main__ -   Target acc: True
11/24/2025 23:25:38 - INFO - __main__ -   Poison acc: False

11/24/2025 23:25:38 - INFO - __main__ -   ***** Epoch 3 *****
11/24/2025 23:25:50 - INFO - __main__ -   top-1 acc: 94.65
11/24/2025 23:25:50 - INFO - __main__ -   top-5 acc: 99.81
11/24/2025 23:25:50 - INFO - __main__ -   Best top-1 acc: 94.70
11/24/2025 23:25:50 - INFO - __main__ -   Mean top-1 acc: 94.65
11/24/2025 23:25:50 - INFO - __main__ -   Target acc: True
11/24/2025 23:25:50 - INFO - __main__ -   Poison acc: False

11/24/2025 23:25:50 - INFO - __main__ -   ***** Epoch 4 *****
11/24/2025 23:26:02 - INFO - __main__ -   top-1 acc: 94.70
11/24/2025 23:26:02 - INFO - __main__ -   top-5 acc: 99.75
11/24/2025 23:26:02 - INFO - __main__ -   Best top-1 acc: 94.70
11/24/2025 23:26:02 - INFO - __main__ -   Mean top-1 acc: 94.66
11/24/2025 23:26:02 - INFO - __main__ -   Target acc: True
11/24/2025 23:26:02 - INFO - __main__ -   Poison acc: False

11/24/2025 23:26:02 - INFO - __main__ -   ***** Epoch 5 *****
11/24/2025 23:26:13 - INFO - __main__ -   top-1 acc: 94.72
11/24/2025 23:26:13 - INFO - __main__ -   top-5 acc: 99.77
11/24/2025 23:26:13 - INFO - __main__ -   Best top-1 acc: 94.72
11/24/2025 23:26:13 - INFO - __main__ -   Mean top-1 acc: 94.67
11/24/2025 23:26:13 - INFO - __main__ -   Target acc: True
11/24/2025 23:26:13 - INFO - __main__ -   Poison acc: False

11/24/2025 23:26:13 - INFO - __main__ -   ***** Epoch 6 *****
11/24/2025 23:26:25 - INFO - __main__ -   top-1 acc: 94.86
11/24/2025 23:26:25 - INFO - __main__ -   top-5 acc: 99.77
11/24/2025 23:26:25 - INFO - __main__ -   Best top-1 acc: 94.86
11/24/2025 23:26:25 - INFO - __main__ -   Mean top-1 acc: 94.70
11/24/2025 23:26:25 - INFO - __main__ -   Target acc: True
11/24/2025 23:26:25 - INFO - __main__ -   Poison acc: False

11/24/2025 23:26:25 - INFO - __main__ -   ***** Epoch 7 *****
11/24/2025 23:26:37 - INFO - __main__ -   top-1 acc: 94.62
11/24/2025 23:26:37 - INFO - __main__ -   top-5 acc: 99.78
11/24/2025 23:26:37 - INFO - __main__ -   Best top-1 acc: 94.86
11/24/2025 23:26:37 - INFO - __main__ -   Mean top-1 acc: 94.69
11/24/2025 23:26:37 - INFO - __main__ -   Target acc: True
11/24/2025 23:26:37 - INFO - __main__ -   Poison acc: False

11/24/2025 23:26:37 - INFO - __main__ -   ***** Epoch 8 *****
11/24/2025 23:26:49 - INFO - __main__ -   top-1 acc: 94.73
11/24/2025 23:26:49 - INFO - __main__ -   top-5 acc: 99.78
11/24/2025 23:26:49 - INFO - __main__ -   Best top-1 acc: 94.86
11/24/2025 23:26:49 - INFO - __main__ -   Mean top-1 acc: 94.69
11/24/2025 23:26:49 - INFO - __main__ -   Target acc: True
