11/25/2025 00:04:42 - WARNING - __main__ -   device: cuda:0, n_gpu: 1
11/25/2025 00:04:42 - INFO - __main__ -   {'gpu_id': 0, 'num_workers': 4, 'dataset': 'cifar10', 'arch': 'resnet18', 'epochs': 40, 'batch_size': 128, 'lr': 0.1, 'wdecay': 0.0005, 'nesterov': True, 'out': 'results/bp/18/resnet18-cifar10-bp_poisons.None-epoch40.15.25.35-transfer-full', 'resume': 'clean_models/resnet18-cifar10-200epochs.pth.tar', 'seed': None, 'no_progress': False, 'no_aug': False, 'ap_model': False, 'clean': False, 'poisons_path': '../poisoning-benchmark-master/poison_examples_transfer/bp_poisons/18', 'patch_size': 5, 'trigger_path': None, 'backdoor': False, 'greedy': 'LazyGreedy', 'metric': 'euclidean', 'subset_size': 1.0, 'subset_sampler': 'coreset-pred', 'subset_freq': 10, 'equal_num': False, 'scenario': 'transfer', 'top_frac': 0.1, 'cluster_thresh': 1.0, 'start_epoch': 0, 'drop_after': 1, 'stop_after': 10, 'drop_mile': False, 'world_size': 1, 'n_gpu': 1, 'device': device(type='cuda', index=0), 'steps': [15, 25, 35]}
11/25/2025 00:04:43 - INFO - __main__ -   25 poisons in this trial.
11/25/2025 00:04:43 - INFO - __main__ -   Total params: 11.17M
11/25/2025 00:04:43 - INFO - __main__ -   Target class 6; Poisoned label: 1
11/25/2025 00:04:43 - INFO - __main__ -   ==> Resuming from checkpoint..
11/25/2025 00:04:43 - INFO - __main__ -   ==> Freezing the feature representation..
11/25/2025 00:04:43 - INFO - __main__ -   ==> Reinitializing the classifier..
11/25/2025 00:04:43 - INFO - __main__ -   ***** Running training *****
11/25/2025 00:04:43 - INFO - __main__ -     Num Epochs = 40
11/25/2025 00:04:43 - INFO - __main__ -     Batch size per GPU = 128
11/25/2025 00:04:43 - INFO - __main__ -     Total train batch size = 128
11/25/2025 00:04:43 - INFO - __main__ -   ***** Epoch 0 *****
11/25/2025 00:04:55 - INFO - __main__ -   top-1 acc: 94.61
11/25/2025 00:04:55 - INFO - __main__ -   top-5 acc: 99.82
11/25/2025 00:04:55 - INFO - __main__ -   Best top-1 acc: 94.61
11/25/2025 00:04:55 - INFO - __main__ -   Mean top-1 acc: 94.61
11/25/2025 00:04:55 - INFO - __main__ -   Target acc: True
11/25/2025 00:04:55 - INFO - __main__ -   Poison acc: False

11/25/2025 00:04:55 - INFO - __main__ -   ***** Epoch 1 *****
11/25/2025 00:05:07 - INFO - __main__ -   top-1 acc: 94.62
11/25/2025 00:05:07 - INFO - __main__ -   top-5 acc: 99.80
11/25/2025 00:05:07 - INFO - __main__ -   Best top-1 acc: 94.62
11/25/2025 00:05:07 - INFO - __main__ -   Mean top-1 acc: 94.62
11/25/2025 00:05:07 - INFO - __main__ -   Target acc: True
11/25/2025 00:05:07 - INFO - __main__ -   Poison acc: False

11/25/2025 00:05:07 - INFO - __main__ -   ***** Epoch 2 *****
11/25/2025 00:05:19 - INFO - __main__ -   top-1 acc: 94.74
11/25/2025 00:05:19 - INFO - __main__ -   top-5 acc: 99.77
11/25/2025 00:05:19 - INFO - __main__ -   Best top-1 acc: 94.74
11/25/2025 00:05:19 - INFO - __main__ -   Mean top-1 acc: 94.66
11/25/2025 00:05:19 - INFO - __main__ -   Target acc: True
11/25/2025 00:05:19 - INFO - __main__ -   Poison acc: False

11/25/2025 00:05:19 - INFO - __main__ -   ***** Epoch 3 *****
11/25/2025 00:05:30 - INFO - __main__ -   top-1 acc: 94.80
11/25/2025 00:05:30 - INFO - __main__ -   top-5 acc: 99.75
11/25/2025 00:05:31 - INFO - __main__ -   Best top-1 acc: 94.80
11/25/2025 00:05:31 - INFO - __main__ -   Mean top-1 acc: 94.69
11/25/2025 00:05:31 - INFO - __main__ -   Target acc: True
11/25/2025 00:05:31 - INFO - __main__ -   Poison acc: False

11/25/2025 00:05:31 - INFO - __main__ -   ***** Epoch 4 *****
11/25/2025 00:05:42 - INFO - __main__ -   top-1 acc: 94.78
11/25/2025 00:05:42 - INFO - __main__ -   top-5 acc: 99.75
11/25/2025 00:05:42 - INFO - __main__ -   Best top-1 acc: 94.80
11/25/2025 00:05:42 - INFO - __main__ -   Mean top-1 acc: 94.71
11/25/2025 00:05:42 - INFO - __main__ -   Target acc: True
11/25/2025 00:05:42 - INFO - __main__ -   Poison acc: False

11/25/2025 00:05:42 - INFO - __main__ -   ***** Epoch 5 *****
11/25/2025 00:05:54 - INFO - __main__ -   top-1 acc: 94.79
11/25/2025 00:05:54 - INFO - __main__ -   top-5 acc: 99.78
11/25/2025 00:05:54 - INFO - __main__ -   Best top-1 acc: 94.80
11/25/2025 00:05:54 - INFO - __main__ -   Mean top-1 acc: 94.72
11/25/2025 00:05:54 - INFO - __main__ -   Target acc: True
11/25/2025 00:05:54 - INFO - __main__ -   Poison acc: False

11/25/2025 00:05:54 - INFO - __main__ -   ***** Epoch 6 *****
11/25/2025 00:06:06 - INFO - __main__ -   top-1 acc: 94.78
11/25/2025 00:06:06 - INFO - __main__ -   top-5 acc: 99.75
11/25/2025 00:06:06 - INFO - __main__ -   Best top-1 acc: 94.80
11/25/2025 00:06:06 - INFO - __main__ -   Mean top-1 acc: 94.73
11/25/2025 00:06:06 - INFO - __main__ -   Target acc: True
11/25/2025 00:06:06 - INFO - __main__ -   Poison acc: False

11/25/2025 00:06:06 - INFO - __main__ -   ***** Epoch 7 *****
11/25/2025 00:06:18 - INFO - __main__ -   top-1 acc: 94.69
11/25/2025 00:06:18 - INFO - __main__ -   top-5 acc: 99.77
11/25/2025 00:06:18 - INFO - __main__ -   Best top-1 acc: 94.80
11/25/2025 00:06:18 - INFO - __main__ -   Mean top-1 acc: 94.73
11/25/2025 00:06:18 - INFO - __main__ -   Target acc: True
11/25/2025 00:06:18 - INFO - __main__ -   Poison acc: False

11/25/2025 00:06:18 - INFO - __main__ -   ***** Epoch 8 *****
11/25/2025 00:06:29 - INFO - __main__ -   top-1 acc: 94.64
11/25/2025 00:06:29 - INFO - __main__ -   top-5 acc: 99.76
11/25/2025 00:06:29 - INFO - __main__ -   Best top-1 acc: 94.80
11/25/2025 00:06:29 - INFO - __main__ -   Mean top-1 acc: 94.72
11/25/2025 00:06:29 - INFO - __main__ -   Target acc: True
11/25/2025 00:06:29 - INFO - __main__ -   Poison acc: False

11/25/2025 00:06:29 - INFO - __main__ -   ***** Epoch 9 *****
11/25/2025 00:06:41 - INFO - __main__ -   top-1 acc: 94.75
11/25/2025 00:06:41 - INFO - __main__ -   top-5 acc: 99.74
11/25/2025 00:06:41 - INFO - __main__ -   Best top-1 acc: 94.80
11/25/2025 00:06:41 - INFO - __main__ -   Mean top-1 acc: 94.72
11/25/2025 00:06:41 - INFO - __main__ -   Target acc: True
11/25/2025 00:06:41 - INFO - __main__ -   Poison acc: False

11/25/2025 00:06:41 - INFO - __main__ -   ***** Epoch 10 *****
